"id_user","entropy","layer_1","layer_2","layer_3","layer_4","class","class2"
"31,491",0,2,2,0,0,ordinary,ordinary
"31,492",0,0,1,1,1,ordinary,ordinary
"31,493",0.6931471806,0,0,2,0,ordinary,ordinary
"31,495",0.6931471806,0,0,2,0,top_5_10,outstanding
"31,498",0,2,0,0,0,ordinary,ordinary
"31,499",0,1,1,0,0,ordinary,ordinary
"31,500",0.6931471806,4,0,0,0,ordinary,ordinary
"31,501",0.8675632285,4,1,6,3,ordinary,ordinary
"31,503",0,0,0,0,1,ordinary,ordinary
"31,504",0,0,1,1,0,ordinary,ordinary
"31,505",0,0,1,0,1,ordinary,ordinary
"31,506",3.435177189,4,5,3,1,ordinary,ordinary
"31,507",1.0419792764,1,9,14,0,ordinary,ordinary
"31,509",0,1,0,1,0,ordinary,ordinary
"31,510",0,1,0,1,0,ordinary,ordinary
"31,511",1.0986122887,0,0,3,0,ordinary,ordinary
"31,519",0.6931471806,0,2,0,0,ordinary,ordinary
"31,520",0.6931471806,2,1,0,0,ordinary,ordinary
"31,521",6.5298246979,45,31,31,6,top_5,outstanding
"31,522",0.6931471806,0,1,2,0,ordinary,ordinary
"31,523",0,1,0,1,1,ordinary,ordinary
"31,524",0,0,0,1,0,ordinary,ordinary
"31,525",0,2,0,0,0,ordinary,ordinary
"31,527",0.6931471806,0,0,2,0,ordinary,ordinary
"31,528",11.1662709183,"2,219",494,"2,122",561,top_5,outstanding
"31,530",0,1,0,0,0,ordinary,ordinary
"31,531",0,0,1,0,0,ordinary,ordinary
"31,533",0,0,0,1,0,ordinary,ordinary
"31,534",0.6931471806,0,0,8,0,ordinary,ordinary
"31,535",0,1,0,0,1,ordinary,ordinary
"31,538",0,0,0,2,0,ordinary,ordinary
"31,540",0.6931471806,4,0,2,0,ordinary,ordinary
"31,542",0.6890092385,11,0,1,0,ordinary,ordinary
"31,544",2.8859149078,16,0,8,0,top_10_15,outstanding
"31,546",0,0,0,3,0,ordinary,ordinary
"31,547",0,1,0,1,0,ordinary,ordinary
"31,549",0,0,1,1,0,ordinary,ordinary
"31,550",0,2,0,2,0,top_5_10,outstanding
"31,552",0,1,0,0,3,ordinary,ordinary
"31,553",0,0,1,0,0,ordinary,ordinary
"31,554",0,0,1,1,1,ordinary,ordinary
"31,556",0,0,1,1,1,ordinary,ordinary
"31,557",0,1,2,1,3,top_5_10,outstanding
"31,558",0,0,1,1,1,ordinary,ordinary
"31,564",0.6931471806,2,0,1,0,ordinary,ordinary
"31,566",0,1,0,1,0,ordinary,ordinary
"31,568",0,1,0,0,1,top_10_15,outstanding
"31,571",11.8515175327,401,125,399,96,top_5,outstanding
"31,573",0,1,0,1,4,ordinary,ordinary
"31,574",0,3,3,3,0,ordinary,ordinary
"31,575",0.6931471806,0,0,4,0,top_5_10,outstanding
"31,577",0.6931471806,2,0,4,0,ordinary,ordinary
"31,578",1.054920168,5,0,0,0,ordinary,ordinary
"31,581",1.3559197717,0,7,5,0,top_5_10,outstanding
"31,582",0,1,0,1,0,ordinary,ordinary
"31,583",0,3,0,3,0,ordinary,ordinary
"31,584",0,2,0,2,0,ordinary,ordinary
"31,585",0.6931471806,2,1,0,0,ordinary,ordinary
"31,590",0.6931471806,1,0,2,0,ordinary,ordinary
"31,592",10.2323753225,893,103,511,125,top_5,outstanding
"31,593",0.6931471806,0,0,2,4,ordinary,ordinary
"31,597",0.6931471806,0,5,10,0,ordinary,ordinary
"31,598",1.0986122887,1,0,3,0,ordinary,ordinary
"31,599",1.7917594692,3,0,2,1,ordinary,ordinary
"31,600",0,0,0,0,3,ordinary,ordinary
"31,601",1.7917594692,2,0,3,0,ordinary,ordinary
"31,603",0,2,5,5,3,ordinary,ordinary
"31,606",0,0,3,0,3,ordinary,ordinary
"31,607",0.6931471806,2,1,0,0,ordinary,ordinary
"31,610",0,0,1,0,1,ordinary,ordinary
"31,611",0,1,0,0,0,ordinary,ordinary
"31,612",10.0511611775,171,66,149,45,top_5,outstanding
"31,613",0,3,0,0,0,ordinary,ordinary
"31,614",2.2538575896,1,0,4,6,top_10_15,outstanding
"31,615",0.6931471806,3,0,6,0,ordinary,ordinary
"31,616",0,0,1,0,0,ordinary,ordinary
"31,618",4.7764733713,6,7,13,3,top_5_10,outstanding
"31,620",0.6931471806,4,0,2,0,ordinary,ordinary
"31,624",0,1,0,1,0,ordinary,ordinary
"31,625",0.6931471806,1,0,2,0,ordinary,ordinary
"31,628",0.6931471806,1,0,2,0,ordinary,ordinary
"31,629",0.6931471806,2,0,0,0,ordinary,ordinary
"31,630",1.0986122887,0,0,3,0,ordinary,ordinary
"31,635",1.0506697476,67,1,10,0,ordinary,ordinary
"31,637",2.1491198521,4,0,3,5,top_10_15,outstanding
"31,639",0.6931471806,0,0,4,0,ordinary,ordinary
"31,641",0,1,0,1,0,ordinary,ordinary
"31,642",1.0986122887,3,0,0,0,ordinary,ordinary
"31,644",0,0,0,1,0,ordinary,ordinary
"31,648",1.3862943611,2,0,2,0,ordinary,ordinary
"31,652",0,0,0,1,0,ordinary,ordinary
"31,654",0,0,0,1,0,ordinary,ordinary
"31,656",0.6517565612,0,14,5,0,top_10_15,outstanding
"31,659",0,0,0,0,1,ordinary,ordinary
"31,660",0.6931471806,1,0,2,0,ordinary,ordinary
"31,661",1.3862943611,1,1,4,0,ordinary,ordinary
"31,662",0.6931471806,1,0,2,0,ordinary,ordinary
"31,663",0,4,1,5,0,ordinary,ordinary
"31,665",1.7917594692,2,2,6,1,ordinary,ordinary
"31,666",0,1,0,1,0,ordinary,ordinary
"31,667",0.6931471806,0,0,2,0,ordinary,ordinary
"31,670",0.6931471806,1,4,1,0,ordinary,ordinary
"31,671",0,0,1,0,1,ordinary,ordinary
"31,673",0,0,0,1,0,ordinary,ordinary
"31,674",0.6931471806,0,0,0,4,ordinary,ordinary
"31,675",0,0,0,1,0,ordinary,ordinary
"31,676",6.1396949593,28,2,20,5,top_5_10,outstanding
"31,677",0,3,0,3,0,ordinary,ordinary
"31,678",1.0986122887,0,0,9,0,ordinary,ordinary
"31,679",1.7917594692,3,1,2,0,top_10_15,outstanding
"31,682",3.3851293845,12,4,9,1,top_5_10,outstanding
"31,683",0.6931471806,8,0,4,0,ordinary,ordinary
"31,684",0.6931471806,2,0,1,0,ordinary,ordinary
"31,685",1.7802225577,12,3,3,0,top_5_10,outstanding
"31,686",1.5161185895,11,0,18,1,top_10_15,outstanding
"31,689",1.0986122887,6,2,2,0,ordinary,ordinary
"31,692",0.6931471806,0,2,0,0,top_10_15,outstanding
"31,693",0.4505612089,5,0,6,2,top_10_15,outstanding
"31,694",0,0,1,0,0,ordinary,ordinary
"31,700",0.5623351446,8,0,4,0,ordinary,ordinary
"31,701",2.5310283531,8,1,5,3,top_5_10,outstanding
"31,702",0,0,0,1,0,ordinary,ordinary
"31,703",0,5,0,5,0,ordinary,ordinary
"31,704",3.8878100722,11,4,12,2,top_5_10,outstanding
"31,705",0,1,0,1,0,ordinary,ordinary
"31,706",0.6931471806,2,0,1,0,ordinary,ordinary
"31,707",0,0,0,1,0,ordinary,ordinary
"31,710",0.6931471806,2,0,1,0,ordinary,ordinary
"31,712",2.3365649004,5,4,2,0,top_10_15,outstanding
"31,713",0.6931471806,6,0,0,0,ordinary,ordinary
"31,714",0,0,1,1,0,ordinary,ordinary
"31,717",1.9284201756,12,0,9,3,ordinary,ordinary
"31,719",0.6931471806,4,0,2,0,ordinary,ordinary
"31,721",0.6931471806,0,0,4,2,ordinary,ordinary
"31,727",4.2328722499,8,2,13,2,ordinary,ordinary
"31,728",0,1,1,1,0,ordinary,ordinary
"31,730",1.0986122887,3,1,1,0,ordinary,ordinary
"31,731",1.2730283366,3,0,3,0,ordinary,ordinary
"31,732",0,0,1,0,0,ordinary,ordinary
"31,733",0.6931471806,2,0,0,1,ordinary,ordinary
"31,735",3.5396275667,7,0,3,2,top_5_10,outstanding
"31,739",0,1,1,0,0,ordinary,ordinary
"31,740",0.6931471806,2,1,0,0,ordinary,ordinary
"31,741",0.6931471806,2,0,0,0,ordinary,ordinary
"31,742",0,1,0,1,0,ordinary,ordinary
"31,743",0,0,1,1,0,ordinary,ordinary
"31,744",1.0986122887,3,2,6,0,ordinary,ordinary
"31,746",5.2444941935,54,46,67,15,top_5,outstanding
"31,747",0,2,0,0,0,ordinary,ordinary
"31,750",0,1,0,1,0,ordinary,ordinary
"31,753",0,0,0,0,1,ordinary,ordinary
"31,754",0,0,4,0,0,ordinary,ordinary
"31,758",0.6931471806,2,0,1,0,ordinary,ordinary
"31,759",2.4183085999,14,0,7,10,top_10_15,outstanding
"31,760",0,0,1,0,0,ordinary,ordinary
"31,762",0.6931471806,2,0,0,0,ordinary,ordinary
"31,763",0,1,1,0,1,ordinary,ordinary
"31,764",0,0,1,1,0,ordinary,ordinary
"31,765",0,0,1,1,0,top_5_10,outstanding
"31,767",0,0,0,0,2,ordinary,ordinary
"31,770",0,2,0,0,0,ordinary,ordinary
"31,773",0.6931471806,2,0,4,0,ordinary,ordinary
"31,776",0.6931471806,0,4,0,0,ordinary,ordinary
"31,780",0,1,0,1,0,ordinary,ordinary
"31,783",0,1,0,0,0,ordinary,ordinary
"31,784",0,0,0,1,0,ordinary,ordinary
"31,786",2.0794415417,6,0,6,6,ordinary,ordinary
"31,787",0,0,1,1,0,ordinary,ordinary
"31,790",2.5521719493,14,0,4,0,top_10_15,outstanding
"31,792",2.0794415417,4,1,4,1,ordinary,ordinary
"31,794",0.6931471806,1,0,2,0,ordinary,ordinary
"31,795",4.0745837299,12,5,16,0,top_5,outstanding
"31,796",3.4091729127,19,0,22,1,top_5_10,outstanding
"31,797",9.5114463589,56,19,90,18,top_5,outstanding
"31,798",4.7352864627,11,2,9,6,top_10_15,outstanding
"31,799",0,1,0,1,0,ordinary,ordinary
"31,801",6.1082711571,59,24,29,9,top_5,outstanding
"31,803",2.9762345409,9,12,6,0,top_5_10,outstanding
"31,804",0.6931471806,8,0,4,0,top_10_15,outstanding
"31,805",0.6931471806,2,0,1,0,top_10_15,outstanding
"31,808",0.6931471806,1,0,0,2,ordinary,ordinary
"31,809",2.0228085294,3,6,2,0,ordinary,ordinary
"31,810",5.7453933117,63,22,74,7,top_5_10,outstanding
"31,811",0,0,1,0,0,ordinary,ordinary
"31,813",0,0,1,0,0,ordinary,ordinary
"31,814",0.6931471806,1,0,2,0,ordinary,ordinary
"31,817",0,3,0,0,0,ordinary,ordinary
"31,818",0.6931471806,6,0,3,0,ordinary,ordinary
"31,819",0.6931471806,0,1,2,0,ordinary,ordinary
"31,820",0,1,0,0,0,ordinary,ordinary
"31,821",1.0986122887,12,1,1,1,top_10_15,outstanding
"31,822",0,3,0,4,0,top_5_10,outstanding
"31,823",0.6931471806,2,0,0,1,top_10_15,outstanding
"31,824",0.6931471806,8,0,0,0,top_10_15,outstanding
"31,826",1.1999687633,0,11,14,0,ordinary,ordinary
"31,829",0,1,0,0,0,ordinary,ordinary
"31,832",1.786490667,22,11,6,0,top_10_15,outstanding
"31,834",0,2,0,2,0,ordinary,ordinary
"31,835",0,1,0,1,1,ordinary,ordinary
"31,836",4.2788772838,20,21,24,4,top_5,outstanding
"31,838",0,1,0,0,0,ordinary,ordinary
"31,839",4.0887505865,11,10,9,1,top_5_10,outstanding
"31,841",0,0,0,1,0,ordinary,ordinary
"31,843",0.6931471806,0,0,0,4,top_5_10,outstanding
"31,845",0.6931471806,1,0,2,0,ordinary,ordinary
"31,847",5.7392499419,69,15,18,12,top_5,outstanding
"31,849",1.0986122887,3,0,0,0,ordinary,ordinary
"31,850",0,2,0,2,0,ordinary,ordinary
"31,851",0.6365141683,3,0,3,0,ordinary,ordinary
"31,852",2.0794415417,2,0,4,0,top_10_15,outstanding
"31,854",7.0956467017,45,13,69,32,top_5,outstanding
"31,855",0.6931471806,0,0,2,0,ordinary,ordinary
"31,856",0,1,0,1,0,ordinary,ordinary
"31,857",1.3296613489,3,1,2,4,top_10_15,outstanding
"31,858",1.367965652,5,4,1,6,ordinary,ordinary
"31,861",0,1,0,0,1,ordinary,ordinary
"31,864",0,2,2,2,0,ordinary,ordinary
"31,865",2.4036404106,14,0,2,0,ordinary,ordinary
"31,867",1.9599202028,10,0,8,1,ordinary,ordinary
"31,868",0,1,0,0,0,ordinary,ordinary
"31,869",0,0,2,0,0,ordinary,ordinary
"31,873",3.5044590282,5,6,13,5,top_5_10,outstanding
"31,874",1.0042424731,7,1,3,0,ordinary,ordinary
"31,879",0.5623351446,8,4,4,0,ordinary,ordinary
"31,880",2.1594692358,9,1,3,0,ordinary,ordinary
"31,882",0.6931471806,3,1,2,0,top_10_15,outstanding
"31,886",0.6931471806,0,0,2,0,ordinary,ordinary
"31,888",1.3296613489,4,3,1,0,ordinary,ordinary
"31,889",0.6931471806,0,2,0,0,ordinary,ordinary
"31,890",0,0,0,0,1,ordinary,ordinary
"31,893",1.9486295057,2,1,8,0,top_5_10,outstanding
"31,894",0,1,0,0,0,ordinary,ordinary
"31,895",0,1,1,0,0,ordinary,ordinary
"31,896",0,10,1,9,1,ordinary,ordinary
"31,898",0.6931471806,1,2,0,0,ordinary,ordinary
"31,899",0,1,1,1,0,ordinary,ordinary
"31,900",0.673011667,0,14,30,0,top_10_15,outstanding
"31,901",0.4505612089,0,0,6,1,top_5_10,outstanding
"31,903",0,1,0,1,1,ordinary,ordinary
"31,904",0,1,1,1,0,ordinary,ordinary
"31,906",0,1,0,1,0,ordinary,ordinary
"31,907",0,1,0,1,0,ordinary,ordinary
"31,908",1.3862943611,2,0,2,0,top_10_15,outstanding
"31,911",4.5231327841,31,20,19,18,top_5,outstanding
"31,914",0.6931471806,0,0,2,0,ordinary,ordinary
"31,915",1.0986122887,0,0,9,0,ordinary,ordinary
"31,918",0.6365141683,0,0,3,0,ordinary,ordinary
"31,925",4.86048337,18,6,14,4,top_5_10,outstanding
"31,926",0,1,1,0,0,ordinary,ordinary
"31,927",0.6931471806,2,0,0,0,ordinary,ordinary
"31,928",8.8381379439,39,19,60,20,top_5,outstanding
"31,930",0.6931471806,2,0,0,0,ordinary,ordinary
"31,936",0,1,1,0,0,ordinary,ordinary
"31,937",0,2,0,0,0,ordinary,ordinary
"31,938",0,1,1,0,0,ordinary,ordinary
"31,939",0,1,1,0,0,ordinary,ordinary
"31,940",0.6931471806,2,0,1,0,ordinary,ordinary
"31,942",0,1,1,0,0,ordinary,ordinary
"31,944",0,0,1,1,0,ordinary,ordinary
"31,948",3.0969636059,13,20,15,7,top_5_10,outstanding
"31,949",0.5623351446,4,0,2,0,ordinary,ordinary
"31,952",0,1,0,1,0,ordinary,ordinary
"31,953",0.6931471806,2,0,4,0,ordinary,ordinary
"31,954",0,0,0,1,0,ordinary,ordinary
"31,956",0,3,1,0,0,ordinary,ordinary
"31,960",0.6931471806,4,0,0,0,ordinary,ordinary
"31,962",0,1,0,0,0,ordinary,ordinary
"31,963",0,0,0,1,1,ordinary,ordinary
"31,966",0.6931471806,1,0,2,0,ordinary,ordinary
"31,968",0,0,0,1,0,ordinary,ordinary
"31,969",0,3,0,3,1,ordinary,ordinary
"31,970",2.4141153845,8,12,9,3,ordinary,ordinary
"31,972",0,1,0,1,0,ordinary,ordinary
"31,975",1.8866967847,0,4,20,1,ordinary,ordinary
"31,977",6.7553889743,19,12,25,9,top_5_10,outstanding
"31,978",0.6931471806,2,0,1,0,ordinary,ordinary
"31,979",0,3,3,3,0,ordinary,ordinary
"31,980",0,1,0,1,0,ordinary,ordinary
"31,981",0,0,0,1,0,ordinary,ordinary
"31,983",0,1,0,1,0,ordinary,ordinary
"31,984",0.6931471806,2,0,4,0,ordinary,ordinary
"31,986",0,0,0,1,1,ordinary,ordinary
"31,988",1.2770342595,7,0,0,2,ordinary,ordinary
"31,990",0.9743147529,4,0,8,0,ordinary,ordinary
"31,991",1.9452827371,18,2,7,0,ordinary,ordinary
"31,992",1.3862943611,1,1,4,0,ordinary,ordinary
"31,994",5.2678202538,7,12,20,5,ordinary,ordinary
"31,995",5.0786548628,18,12,18,0,top_5_10,outstanding
"31,996",3.7276930435,2,9,28,0,top_5_10,outstanding
"31,998",0,0,6,0,0,ordinary,ordinary
"31,999",1.3862943611,2,0,2,0,top_10_15,outstanding
"32,002",0.6931471806,1,0,2,0,ordinary,ordinary
"32,003",0.6931471806,2,0,4,0,ordinary,ordinary
"32,004",0.6931471806,0,1,2,0,top_10_15,outstanding
"32,005",0,3,0,0,0,ordinary,ordinary
"32,006",0,0,0,0,1,ordinary,ordinary
"32,007",0,3,3,0,0,ordinary,ordinary
"32,008",4.6573847064,15,3,27,13,top_5,outstanding
"32,009",0,0,0,6,0,top_5_10,outstanding
"32,010",1.7084636157,19,9,23,0,top_5_10,outstanding
"32,012",0.6931471806,2,0,0,0,ordinary,ordinary
"32,014",1.0986122887,3,0,0,0,ordinary,ordinary
"32,015",3.208628842,6,3,6,0,top_5,outstanding
"32,018",0.6931471806,6,0,0,0,ordinary,ordinary
"32,020",0,0,0,2,0,ordinary,ordinary
"32,023",3.1789866732,6,1,13,0,top_5_10,outstanding
"32,025",0,0,0,3,0,ordinary,ordinary
"32,027",0.6931471806,2,0,1,0,ordinary,ordinary
"32,033",0,5,5,0,0,ordinary,ordinary
"32,036",0.6931471806,0,0,2,0,ordinary,ordinary
"32,037",4.7414967324,13,2,11,9,top_5_10,outstanding
"32,039",0,0,2,0,0,ordinary,ordinary
"32,041",0.5146531654,3,18,19,0,ordinary,ordinary
"32,043",0.6931471806,2,0,0,0,ordinary,ordinary
"32,044",1.0397207708,4,3,8,6,ordinary,ordinary
"32,045",0,0,0,1,0,ordinary,ordinary
"32,051",0,1,1,0,0,ordinary,ordinary
"32,052",4.6927344718,36,19,68,4,top_5,outstanding
"32,055",0,0,0,1,0,ordinary,ordinary
"32,057",0,2,0,0,0,ordinary,ordinary
"32,059",0,0,1,0,0,ordinary,ordinary
"32,060",7.2303256021,28,10,45,12,top_5,outstanding
"32,061",0.6931471806,0,0,6,12,ordinary,ordinary
"32,062",0.6931471806,0,0,4,8,top_5_10,outstanding
"32,063",1.735126457,3,3,1,0,ordinary,ordinary
"32,064",0,0,0,1,0,top_10_15,outstanding
"32,065",0.6931471806,2,4,0,0,ordinary,ordinary
"32,067",1.3862943611,1,0,1,4,ordinary,ordinary
"32,070",0.6931471806,2,0,0,0,ordinary,ordinary
"32,073",12.0097606018,609,224,601,146,top_5,outstanding
"32,075",0.6931471806,1,0,2,0,ordinary,ordinary
"32,078",2.6962475205,4,7,5,0,top_10_15,outstanding
"32,080",0.9509636324,1,0,5,6,top_5_10,outstanding
"32,082",12.3012109429,"2,156",908,"2,852",696,top_5,outstanding
"32,087",0.6931471806,1,2,0,0,ordinary,ordinary
"32,088",0.6931471806,1,2,0,0,ordinary,ordinary
"32,092",0.6365141683,3,0,0,0,top_10_15,outstanding
"32,095",0,0,0,1,0,ordinary,ordinary
"32,097",0.6931471806,1,2,0,0,ordinary,ordinary
"32,098",0.6931471806,2,4,0,0,ordinary,ordinary
"32,099",0,2,2,2,0,ordinary,ordinary
"32,100",0,0,1,0,0,ordinary,ordinary
"32,101",6.4370817899,26,6,10,6,top_5,outstanding
"32,104",0,2,0,0,0,ordinary,ordinary
"32,107",0,1,0,0,0,ordinary,ordinary
"32,109",0,1,0,1,0,ordinary,ordinary
"32,110",0,2,0,0,2,ordinary,ordinary
"32,111",0.6931471806,2,0,1,0,ordinary,ordinary
"32,112",5.4756082369,53,22,9,13,top_5,outstanding
"32,113",0,0,0,0,1,ordinary,ordinary
"32,115",3.4116205819,4,4,5,1,top_5_10,outstanding
"32,116",0,0,1,1,0,ordinary,ordinary
"32,117",1.560710409,0,1,6,0,ordinary,ordinary
"32,118",0,1,1,1,0,top_10_15,outstanding
"32,119",0,1,0,1,0,ordinary,ordinary
"32,121",1.0986122887,6,0,0,0,ordinary,ordinary
"32,122",1.0397207708,2,1,4,0,ordinary,ordinary
"32,125",0.6931471806,2,0,1,0,ordinary,ordinary
"32,128",0.6931471806,2,0,0,0,ordinary,ordinary
"32,129",0,2,0,2,2,ordinary,ordinary
"32,130",0,0,2,0,0,ordinary,ordinary
"32,132",0,0,0,0,4,ordinary,ordinary
"32,133",0.5623351446,1,0,4,0,top_5_10,outstanding
"32,135",0.6931471806,1,0,2,0,ordinary,ordinary
"32,139",0,0,0,1,0,ordinary,ordinary
"32,142",10.020157403,211,67,130,25,top_5,outstanding
"32,143",10.4734581874,425,288,"1,136",329,top_5,outstanding
"32,144",0.6931471806,0,0,20,0,ordinary,ordinary
"32,145",0,0,2,2,0,ordinary,ordinary
"32,146",0,0,1,0,0,top_10_15,outstanding
"32,147",0.8675632285,4,3,6,0,top_10_15,outstanding
"32,148",2.7197488492,7,7,3,1,top_5_10,outstanding
"32,149",0,1,1,0,0,ordinary,ordinary
"32,151",3.6400467119,22,6,8,6,top_5_10,outstanding
"32,154",0.6931471806,0,2,1,0,ordinary,ordinary
"32,155",0,1,0,0,0,ordinary,ordinary
"32,157",0.6931471806,2,1,1,0,ordinary,ordinary
"32,158",1.3862943611,4,0,2,0,ordinary,ordinary
"32,159",0.6931471806,0,0,8,0,ordinary,ordinary
"32,160",0,1,0,1,0,ordinary,ordinary
"32,162",0.6931471806,0,0,2,0,ordinary,ordinary
"32,164",0,0,0,1,0,ordinary,ordinary
"32,165",1.0986122887,0,0,6,0,ordinary,ordinary
"32,166",0,1,1,1,0,ordinary,ordinary
"32,167",0,2,0,2,0,ordinary,ordinary
"32,168",0,0,0,1,0,ordinary,ordinary
"32,170",1.0397207708,5,4,4,0,ordinary,ordinary
"32,173",2.0794415417,4,0,2,0,ordinary,ordinary
"32,177",0.6931471806,0,1,2,0,ordinary,ordinary
"32,178",0.6931471806,2,0,4,0,ordinary,ordinary
"32,179",8.0287472729,100,52,118,28,top_5,outstanding
"32,184",0.6931471806,0,0,6,0,ordinary,ordinary
"32,187",0,1,0,1,0,ordinary,ordinary
"32,189",5.5987354586,18,4,22,1,top_5,outstanding
"32,190",0.6931471806,0,6,3,0,top_5_10,outstanding
"32,191",0,0,0,1,0,ordinary,ordinary
"32,192",6.310449131,11,4,24,5,top_5_10,outstanding
"32,194",2.48955786,7,2,4,5,ordinary,ordinary
"32,196",0.6931471806,4,0,0,0,ordinary,ordinary
"32,198",10.7848969045,"1,593",527,"1,228",291,top_5,outstanding
"32,200",5.0016624658,11,3,14,3,top_5_10,outstanding
"32,202",0,0,0,0,1,ordinary,ordinary
"32,205",1.0397207708,4,1,0,2,ordinary,ordinary
"32,206",0,0,0,1,0,ordinary,ordinary
"32,207",0.6931471806,4,2,0,0,ordinary,ordinary
"32,209",0,0,4,4,0,ordinary,ordinary
"32,210",0,0,0,3,0,ordinary,ordinary
"32,211",1.0986122887,3,0,0,0,ordinary,ordinary
"32,212",2.3868142627,12,6,7,0,top_5_10,outstanding
"32,213",0.6365141683,6,0,2,0,ordinary,ordinary
"32,217",0,0,0,0,1,ordinary,ordinary
"32,220",0.6931471806,2,1,0,0,top_10_15,outstanding
"32,221",0.6931471806,1,0,2,0,ordinary,ordinary
"32,222",0.673011667,15,9,0,0,top_5_10,outstanding
"32,223",0,0,0,8,8,ordinary,ordinary
"32,224",2.8698622699,8,0,24,0,ordinary,ordinary
"32,226",0.6931471806,12,6,0,0,ordinary,ordinary
"32,227",0,0,3,0,0,ordinary,ordinary
"32,228",0,0,1,1,0,ordinary,ordinary
"32,231",0,0,0,0,3,ordinary,ordinary
"32,234",0,1,0,0,0,ordinary,ordinary
"32,236",0,0,1,0,1,ordinary,ordinary
"32,237",0,1,1,1,0,ordinary,ordinary
"32,238",1.7657002317,13,2,6,2,ordinary,ordinary
"32,240",5.7774305489,16,8,15,8,top_5,outstanding
"32,241",2.691332021,3,3,16,5,ordinary,ordinary
"32,242",0,0,1,0,0,ordinary,ordinary
"32,243",0,3,0,0,3,ordinary,ordinary
"32,245",0,0,1,0,0,ordinary,ordinary
"32,247",0,1,0,0,0,ordinary,ordinary
"32,248",1.3862943611,2,1,2,3,ordinary,ordinary
"32,249",0,1,0,0,0,ordinary,ordinary
"32,250",0.6931471806,2,0,0,0,ordinary,ordinary
"32,252",0.6931471806,2,0,1,0,ordinary,ordinary
"32,254",0.6829081047,3,0,7,0,ordinary,ordinary
"32,255",0,1,1,1,0,ordinary,ordinary
"32,256",0.6931471806,0,1,2,0,ordinary,ordinary
"32,257",12.1138581465,953,412,"1,197",321,top_5,outstanding
"32,258",0,1,0,0,0,ordinary,ordinary
"32,259",0.6931471806,0,3,6,0,ordinary,ordinary
"32,261",0,0,0,2,2,ordinary,ordinary
"32,262",0,0,0,0,1,ordinary,ordinary
"32,263",0,0,0,1,0,ordinary,ordinary
"32,266",0,0,2,0,0,ordinary,ordinary
"32,267",11.5597628415,258,167,456,172,top_5,outstanding
"32,268",0.918427785,6,0,12,0,ordinary,ordinary
"32,270",2.0794415417,4,2,4,4,top_10_15,outstanding
"32,271",0,1,0,1,1,ordinary,ordinary
"32,272",1.3517839943,2,1,7,1,ordinary,ordinary
"32,273",0.6931471806,0,4,8,0,ordinary,ordinary
"32,274",2.5249204969,9,3,4,0,top_5_10,outstanding
"32,276",5.092053012,24,3,38,5,top_5,outstanding
"32,277",0,0,0,1,0,ordinary,ordinary
"32,278",0,1,0,0,0,ordinary,ordinary
"32,280",0,1,0,1,0,ordinary,ordinary
"32,281",1.8391424217,18,2,6,0,ordinary,ordinary
"32,282",1.2730283366,3,0,3,0,ordinary,ordinary
"32,283",1.3321790402,1,0,5,1,ordinary,ordinary
"32,285",0.6931471806,2,0,0,0,ordinary,ordinary
"32,286",0,0,0,1,1,ordinary,ordinary
"32,289",0,1,0,0,0,ordinary,ordinary
"32,292",0.6931471806,2,0,0,0,ordinary,ordinary
"32,293",0,0,0,4,0,ordinary,ordinary
"32,294",0,1,0,0,0,ordinary,ordinary
"32,295",0,0,0,4,0,ordinary,ordinary
"32,297",0,2,0,2,2,ordinary,ordinary
"32,298",0,0,0,1,1,ordinary,ordinary
"32,300",0.6931471806,6,0,3,0,ordinary,ordinary
"32,301",0,3,0,0,0,ordinary,ordinary
"32,303",0,0,0,1,0,top_10_15,outstanding
"32,306",2.0449311748,4,0,7,0,ordinary,ordinary
"32,308",0,1,0,1,0,ordinary,ordinary
"32,309",8.9895607066,51,26,35,11,top_5,outstanding
"32,313",2.0150771742,11,1,3,1,ordinary,ordinary
"32,314",3.1224351512,14,3,5,1,top_10_15,outstanding
"32,319",3.6787781005,4,1,7,2,ordinary,ordinary
"32,320",5.9944727487,15,20,18,2,top_5,outstanding
"32,323",2.302585093,2,1,5,1,top_10_15,outstanding
"32,324",0.6931471806,2,0,0,0,ordinary,ordinary
"32,325",1.7328679514,4,0,2,0,ordinary,ordinary
"32,326",0,1,0,1,0,ordinary,ordinary
"32,328",4.1582983065,7,4,11,2,top_5_10,outstanding
"32,330",0,4,0,4,0,ordinary,ordinary
"32,331",0.6931471806,0,2,0,0,ordinary,ordinary
"32,332",1.9486295057,2,4,6,0,top_10_15,outstanding
"32,334",0.9724514629,7,4,3,2,ordinary,ordinary
"32,340",0.6931471806,2,1,0,0,ordinary,ordinary
"32,343",0.6931471806,1,0,2,0,top_10_15,outstanding
"32,344",0.6931471806,0,0,2,0,ordinary,ordinary
"32,345",0,0,2,2,0,ordinary,ordinary
"32,346",0.6931471806,2,0,1,0,ordinary,ordinary
"32,347",0.6931471806,0,6,10,0,ordinary,ordinary
"32,348",1.7917594692,2,1,3,0,ordinary,ordinary
"32,349",0,4,4,4,0,ordinary,ordinary
"32,350",3.0989995434,6,3,7,1,top_5_10,outstanding
"32,351",2.3322926079,6,3,8,0,top_10_15,outstanding
"32,353",2.1383330595,4,1,3,1,top_5_10,outstanding
